State,value,Analog,Category,
NJ_Monmouth,AR_Lawrence,good analog,Non Speciality Crop,
NJ_Morris,IL_Clark,good analog,Non Speciality Crop,
NJ_Morris,MD_Cecil,good analog,Non Speciality Crop,
NJ_Morris,NJ_Mercer,good analog,Speciality Crop,
NJ_Morris,PA_Montgomery,good analog,Non Speciality Crop,
NJ_Morris,IL_Coles,good analog,Non Speciality Crop,
NJ_Morris,NJ_Camden,good analog,Speciality Crop,
NJ_Morris,NJ_Salem,good analog,Speciality Crop,
NJ_Salem,AR_Greene,good analog,Non Speciality Crop,
NJ_Salem,AR_Jackson,good analog,Non Speciality Crop,
NJ_Salem,AR_Poinsett,good analog,Non Speciality Crop,
NJ_Salem,AR_Woodruff,good analog,Non Speciality Crop,
NJ_Salem,AR_Craighead,good analog,Non Speciality Crop,
NJ_Salem,AR_Mississippi,good analog,Non Speciality Crop,
NJ_Salem,VA_Westmoreland,good analog,Speciality Crop,
NJ_Salem,TN_Lake,good analog,Non Speciality Crop,
NJ_Salem,MO_Dunklin,good analog,Speciality Crop,
NJ_Warren,NJ_Salem,good analog,Speciality Crop,
NJ_Warren,IL_Macoupin,good analog,Non Speciality Crop,
NJ_Warren,NJ_Camden,good analog,Speciality Crop,
NJ_Warren,IL_Madison,good analog,Speciality Crop,
NJ_Warren,MO_Marion,good analog,Non Speciality Crop,
NJ_Warren,MO_Audrain,good analog,Non Speciality Crop,
NM_Chaves,TX_Loving,good analog,Non Speciality Crop,
NM_Chaves,TX_Reeves,good analog,Non Speciality Crop,
NM_Chaves,TX_Culberson,good analog,Non Speciality Crop,
NM_Chaves,TX_Andrews,good analog,Non Speciality Crop,
NM_Chaves,TX_Midland,good analog,Speciality Crop,
NM_Chaves,TX_Glasscock,good analog,Speciality Crop,
NM_Chaves,TX_Crane,good analog,Non Speciality Crop,
NM_Chaves,NM_Eddy,good analog,Speciality Crop,
NM_Chaves,TX_Hudspeth,good analog,Speciality Crop,
NM_Chaves,TX_Gaines,good analog,Speciality Crop,
NM_Dona Ana,TX_Loving,good analog,Non Speciality Crop,
NM_Dona Ana,TX_Reeves,good analog,Non Speciality Crop,
NM_Dona Ana,TX_Crane,good analog,Non Speciality Crop,
NM_Dona Ana,TX_Midland,good analog,Speciality Crop,
NM_Dona Ana,TX_Irion,good analog,Non Speciality Crop,
NM_Dona Ana,TX_Culberson,good analog,Non Speciality Crop,
NM_Dona Ana,TX_El Paso,good analog,Speciality Crop,
NM_Dona Ana,TX_Reagan,good analog,Non Speciality Crop,
NM_Dona Ana,TX_Glasscock,good analog,Speciality Crop,
NM_Eddy,TX_Reeves,good analog,Non Speciality Crop,
NM_Eddy,TX_Loving,good analog,Non Speciality Crop,
NM_Eddy,TX_Crane,good analog,Non Speciality Crop,
NM_Eddy,TX_Midland,good analog,Speciality Crop,
NM_Eddy,TX_Concho,good analog,Non Speciality Crop,
NM_Eddy,TX_Glasscock,good analog,Speciality Crop,
NM_Eddy,TX_Andrews,good analog,Non Speciality Crop,
NM_Lea,TX_Loving,good analog,Non Speciality Crop,
NM_Lea,TX_Coke,good analog,Non Speciality Crop,
NM_Lea,TX_Dawson,good analog,Non Speciality Crop,
NM_Lea,TX_Andrews,good analog,Non Speciality Crop,
NM_Lea,TX_Reeves,good analog,Non Speciality Crop,
NM_Lea,TX_Mitchell,good analog,Non Speciality Crop,
NM_Lea,TX_Gaines,good analog,Speciality Crop,
NM_Lea,TX_Culberson,good analog,Non Speciality Crop,
NM_Lea,TX_King,good analog,Non Speciality Crop,
NM_Lea,TX_Fisher,good analog,Non Speciality Crop,
NM_Luna,TX_Loving,good analog,Non Speciality Crop,
NM_Luna,TX_Reeves,good analog,Non Speciality Crop,
NM_Luna,TX_Crane,good analog,Non Speciality Crop,
NM_Luna,TX_Midland,good analog,Speciality Crop,
NM_Luna,TX_Culberson,good analog,Non Speciality Crop,
NM_Luna,TX_El Paso,good analog,Speciality Crop,
NM_Luna,TX_Andrews,good analog,Non Speciality Crop,
NM_Luna,TX_Reagan,good analog,Non Speciality Crop,
NM_Luna,TX_Irion,good analog,Non Speciality Crop,
NM_Otero,TX_Loving,good analog,Non Speciality Crop,
NM_Otero,TX_Reeves,good analog,Non Speciality Crop,
NM_Otero,TX_Crane,good analog,Non Speciality Crop,
NM_Otero,TX_Midland,good analog,Speciality Crop,
NM_Otero,TX_Culberson,good analog,Non Speciality Crop,
NM_Otero,TX_El Paso,good analog,Speciality Crop,
NM_Otero,TX_Concho,good analog,Non Speciality Crop,
NM_Otero,TX_Andrews,good analog,Non Speciality Crop,
NM_Otero,TX_Terrell,good analog,Non Speciality Crop,
NM_Roosevelt,TX_King,good analog,Non Speciality Crop,
NM_Roosevelt,TX_Kent,good analog,Non Speciality Crop,
NM_Roosevelt,TX_Gaines,good analog,Speciality Crop,
NM_Roosevelt,TX_Terry,good analog,Speciality Crop,
NM_Roosevelt,TX_Dawson,good analog,Non Speciality Crop,
NM_Roosevelt,TX_Cottle,good analog,Non Speciality Crop,
NM_Roosevelt,NM_Eddy,good analog,Speciality Crop,
NM_Roosevelt,TX_Lynn,good analog,Non Speciality Crop,
NM_Roosevelt,TX_Andrews,good analog,Non Speciality Crop,
NM_Roosevelt,TX_Crosby,good analog,Non Speciality Crop,
NM_San Juan,CA_Inyo,good analog,Non Speciality Crop,
NM_San Juan,NM_Valencia,good analog,Speciality Crop,
NM_San Juan,AZ_Coconino,good analog,Non Speciality Crop,
NM_San Juan,AZ_Navajo,good analog,Non Speciality Crop,
NM_San Juan,UT_Grand,good analog,Non Speciality Crop,
NM_San Juan,NM_Sierra,good analog,Speciality Crop,
NM_San Juan,UT_Washington,good analog,Non Speciality Crop,
NM_San Juan,NV_Lincoln,good analog,Non Speciality Crop,
NM_Sierra,TX_Culberson,good analog,Non Speciality Crop,
NM_Sierra,TX_Andrews,good analog,Non Speciality Crop,
NM_Sierra,TX_Loving,good analog,Non Speciality Crop,
NM_Sierra,TX_Hudspeth,good analog,Speciality Crop,
NM_Sierra,TX_El Paso,good analog,Speciality Crop,
NM_Sierra,TX_Reeves,good analog,Non Speciality Crop,
NM_Sierra,NM_Eddy,good analog,Speciality Crop,
NM_Sierra,NM_Dona Ana,good analog,Speciality Crop,
NM_Sierra,TX_Midland,good analog,Speciality Crop,
NM_Sierra,NM_Otero,good analog,Speciality Crop,
NM_Valencia,NM_Otero,good analog,Speciality Crop,
NM_Valencia,NM_Luna,good analog,Speciality Crop,
NM_Valencia,NM_Chaves,good analog,Speciality Crop,
NM_Valencia,NM_Dona Ana,good analog,Speciality Crop,
NM_Valencia,TX_Hudspeth,good analog,Speciality Crop,
NM_Valencia,NM_Eddy,good analog,Speciality Crop,
NM_Valencia,NM_Sierra,good analog,Speciality Crop,
NM_Valencia,AZ_Yavapai,good analog,Non Speciality Crop,
NM_Valencia,TX_Culberson,good analog,Non Speciality Crop,
NM_Valencia,TX_Gaines,good analog,Speciality Crop,
NV_Lyon,UT_Grand,good analog,Non Speciality Crop,
NV_Lyon,NV_Churchill,good analog,Non Speciality Crop,
NV_Lyon,CA_Inyo,good analog,Non Speciality Crop,
NV_Lyon,NM_San Juan,good analog,Speciality Crop,
NV_Lyon,NM_Valencia,good analog,Speciality Crop,
NV_Lyon,CO_Otero,good analog,Speciality Crop,
NV_Lyon,AZ_Navajo,good analog,Non Speciality Crop,
NV_Lyon,NV_Lyon,good analog,Speciality Crop,
NY_Albany,PA_Montgomery,good analog,Non Speciality Crop,
NY_Albany,NJ_Somerset,good analog,Non Speciality Crop,
NY_Albany,NJ_Burlington,good analog,Speciality Crop,
NY_Cayuga,OH_Ottawa,good analog,Speciality Crop,
NY_Cayuga,MI_Berrien,good analog,Speciality Crop,
NY_Cayuga,NJ_Monmouth,good analog,Speciality Crop,
NY_Cayuga,PA_Montgomery,good analog,Non Speciality Crop,
NY_Cayuga,MI_Wayne,good analog,Non Speciality Crop,
NY_Cayuga,OR_Jackson,good analog,Speciality Crop,
NY_Cayuga,NJ_Burlington,good analog,Speciality Crop,
NY_Cayuga,NJ_Salem,good analog,Speciality Crop,
NY_Chautauqua,NY_Westchester,good analog,Non Speciality Crop,
NY_Chautauqua,PA_Lancaster,good analog,Speciality Crop,
NY_Chautauqua,OH_Ottawa,good analog,Speciality Crop,
NY_Chautauqua,PA_Lebanon,good analog,Speciality Crop,
NY_Chautauqua,PA_Bucks,good analog,Speciality Crop,
NY_Chautauqua,PA_Cumberland,good analog,Speciality Crop,
NY_Chautauqua,NJ_Monmouth,good analog,Speciality Crop,
NY_Clinton,OR_Jackson,good analog,Speciality Crop,
NY_Clinton,MI_Wayne,good analog,Non Speciality Crop,
NY_Clinton,OH_Ottawa,good analog,Speciality Crop,
NY_Clinton,MI_Monroe,good analog,Speciality Crop,
NY_Clinton,MI_Kalamazoo,good analog,Speciality Crop,
NY_Clinton,OH_Lucas,good analog,Non Speciality Crop,
NY_Clinton,PA_Cumberland,good analog,Speciality Crop,
NY_Clinton,OR_Umatilla,good analog,Speciality Crop,
NY_Clinton,WA_Garfield,good analog,Non Speciality Crop,
NY_Columbia,IL_Adams,good analog,Non Speciality Crop,
NY_Columbia,IL_Hancock,good analog,Non Speciality Crop,
NY_Columbia,MO_Knox,good analog,Non Speciality Crop,
NY_Columbia,MO_Shelby,good analog,Non Speciality Crop,
NY_Dutchess,IA_Lee,good analog,Non Speciality Crop,
NY_Dutchess,IA_Van Buren,good analog,Non Speciality Crop,
NY_Dutchess,MO_Knox,good analog,Non Speciality Crop,
NY_Dutchess,MO_Shelby,good analog,Non Speciality Crop,
NY_Erie,PA_Cumberland,good analog,Speciality Crop,
NY_Erie,OH_Ottawa,good analog,Speciality Crop,
NY_Erie,NJ_Monmouth,good analog,Speciality Crop,
NY_Erie,OH_Erie,good analog,Speciality Crop,
NY_Erie,NY_Westchester,good analog,Non Speciality Crop,
NY_Erie,OH_Lake,good analog,Non Speciality Crop,
NY_Erie,MI_Wayne,good analog,Non Speciality Crop,
NY_Erie,NJ_Somerset,good analog,Non Speciality Crop,
NY_Erie,PA_Lancaster,good analog,Speciality Crop,
NY_Franklin,MI_Berrien,good analog,Speciality Crop,
NY_Genesee,OH_Ottawa,good analog,Speciality Crop,
NY_Genesee,NJ_Burlington,good analog,Speciality Crop,
NY_Genesee,MI_Berrien,good analog,Speciality Crop,
NY_Genesee,MI_Wayne,good analog,Non Speciality Crop,
NY_Genesee,MD_Washington,good analog,Speciality Crop,
NY_Genesee,OR_Jackson,good analog,Speciality Crop,
NY_Genesee,NJ_Salem,good analog,Speciality Crop,
NY_Genesee,OH_Erie,good analog,Speciality Crop,
NY_Genesee,NJ_Monmouth,good analog,Speciality Crop,
NY_Genesee,NJ_Gloucester,good analog,Speciality Crop,
NY_Livingston,OH_Ottawa,good analog,Speciality Crop,
NY_Livingston,MI_Wayne,good analog,Non Speciality Crop,
NY_Livingston,OR_Jackson,good analog,Speciality Crop,
NY_Livingston,NJ_Salem,good analog,Speciality Crop,
NY_Livingston,OH_Sandusky,good analog,Speciality Crop,
NY_Livingston,OH_Lucas,good analog,Non Speciality Crop,
NY_Livingston,PA_Cumberland,good analog,Speciality Crop,
NY_Livingston,NJ_Monmouth,good analog,Speciality Crop,
NY_Madison,MI_Berrien,good analog,Speciality Crop,
NY_Monroe,NJ_Salem,good analog,Speciality Crop,
NY_Monroe,NJ_Gloucester,good analog,Speciality Crop,
NY_Monroe,OH_Ottawa,good analog,Speciality Crop,
NY_Monroe,NJ_Burlington,good analog,Speciality Crop,
NY_Monroe,OH_Erie,good analog,Speciality Crop,
NY_Monroe,MI_Wayne,good analog,Non Speciality Crop,
NY_Monroe,MD_Anne Arundel,good analog,Non Speciality Crop,
NY_Monroe,MI_Berrien,good analog,Speciality Crop,
NY_Monroe,OH_Lake,good analog,Non Speciality Crop,
NY_Monroe,OR_Jackson,good analog,Speciality Crop,
NY_Niagara,NJ_Salem,good analog,Speciality Crop,
NY_Niagara,NJ_Gloucester,good analog,Speciality Crop,
NY_Niagara,OH_Ottawa,good analog,Speciality Crop,
NY_Niagara,OH_Erie,good analog,Speciality Crop,
NY_Niagara,OH_Lake,good analog,Non Speciality Crop,
NY_Niagara,NJ_Monmouth,good analog,Speciality Crop,
NY_Niagara,MI_Wayne,good analog,Non Speciality Crop,
NY_Niagara,OR_Jackson,good analog,Speciality Crop,
NY_Niagara,DE_Kent,good analog,Speciality Crop,
NY_Niagara,MD_Anne Arundel,good analog,Non Speciality Crop,
NY_Oneida,OH_Ottawa,good analog,Speciality Crop,
NY_Oneida,MI_Wayne,good analog,Non Speciality Crop,
NY_Onondaga,NJ_Monmouth,good analog,Speciality Crop,
NY_Onondaga,OH_Ottawa,good analog,Speciality Crop,
NY_Onondaga,MI_Berrien,good analog,Speciality Crop,
NY_Onondaga,PA_Cumberland,good analog,Speciality Crop,
NY_Onondaga,NJ_Mercer,good analog,Speciality Crop,
NY_Onondaga,OR_Jackson,good analog,Speciality Crop,
NY_Ontario,OH_Ottawa,good analog,Speciality Crop,
NY_Ontario,MI_Berrien,good analog,Speciality Crop,
NY_Ontario,MI_Wayne,good analog,Non Speciality Crop,
NY_Ontario,NJ_Monmouth,good analog,Speciality Crop,
NY_Ontario,NJ_Salem,good analog,Speciality Crop,
NY_Ontario,NJ_Gloucester,good analog,Speciality Crop,
NY_Ontario,OH_Erie,good analog,Speciality Crop,
NY_Ontario,OH_Lucas,good analog,Non Speciality Crop,
NY_Ontario,PA_Montgomery,good analog,Non Speciality Crop,
NY_Ontario,DE_New Castle,good analog,Non Speciality Crop,
NY_Orange,NJ_Salem,good analog,Speciality Crop,
NY_Orange,NJ_Burlington,good analog,Speciality Crop,
NY_Orange,MD_Talbot,good analog,Non Speciality Crop,
NY_Orange,KS_Leavenworth,good analog,Non Speciality Crop,
NY_Orange,NJ_Gloucester,good analog,Speciality Crop,
NY_Orleans,NJ_Gloucester,good analog,Speciality Crop,
NY_Orleans,NJ_Salem,good analog,Speciality Crop,
NY_Orleans,OH_Ottawa,good analog,Speciality Crop,
NY_Orleans,OH_Erie,good analog,Speciality Crop,
NY_Orleans,MI_Wayne,good analog,Non Speciality Crop,
NY_Orleans,NJ_Burlington,good analog,Speciality Crop,
NY_Orleans,MD_Anne Arundel,good analog,Non Speciality Crop,
NY_Orleans,OH_Lake,good analog,Non Speciality Crop,
NY_Orleans,DE_New Castle,good analog,Non Speciality Crop,
NY_Orleans,OR_Jackson,good analog,Speciality Crop,
NY_Oswego,OH_Erie,good analog,Speciality Crop,
NY_Oswego,PA_Montgomery,good analog,Non Speciality Crop,
NY_Oswego,NY_Orleans,good analog,Speciality Crop,
NY_Oswego,MI_Berrien,good analog,Speciality Crop,
NY_Oswego,NY_Westchester,good analog,Non Speciality Crop,
NY_Oswego,NJ_Monmouth,good analog,Speciality Crop,
NY_Oswego,NJ_Mercer,good analog,Speciality Crop,
NY_Oswego,OH_Ottawa,good analog,Speciality Crop,
NY_Rensselaer,OR_Jackson,good analog,Speciality Crop,
NY_Rensselaer,OH_Lucas,good analog,Non Speciality Crop,
NY_Rensselaer,NJ_Mercer,good analog,Speciality Crop,
NY_Rensselaer,PA_Montgomery,good analog,Non Speciality Crop,
NY_Rensselaer,NJ_Burlington,good analog,Speciality Crop,
NY_Saratoga,PA_Montgomery,good analog,Non Speciality Crop,
NY_Saratoga,OR_Jackson,good analog,Speciality Crop,
NY_Saratoga,UT_Salt Lake,good analog,Non Speciality Crop,
NY_Schoharie,OH_Ottawa,good analog,Speciality Crop,
NY_Schoharie,IA_Louisa,good analog,Non Speciality Crop,
NY_Seneca,NJ_Salem,good analog,Speciality Crop,
NY_Seneca,NJ_Gloucester,good analog,Speciality Crop,
NY_Seneca,OH_Ottawa,good analog,Speciality Crop,
NY_Seneca,MI_Wayne,good analog,Non Speciality Crop,
NY_Seneca,OH_Erie,good analog,Speciality Crop,
NY_Seneca,NJ_Burlington,good analog,Speciality Crop,
NY_Seneca,MI_Berrien,good analog,Speciality Crop,
NY_Seneca,OR_Jackson,good analog,Speciality Crop,
NY_Seneca,MD_Anne Arundel,good analog,Non Speciality Crop,
NY_Steuben,OH_Paulding,good analog,Non Speciality Crop,
NY_Steuben,OH_Defiance,good analog,Non Speciality Crop,
NY_Tompkins,OH_Ottawa,good analog,Speciality Crop,
NY_Tompkins,PA_Cumberland,good analog,Speciality Crop,
NY_Tompkins,NJ_Monmouth,good analog,Speciality Crop,
NY_Tompkins,OR_Jackson,good analog,Speciality Crop,
NY_Tompkins,MI_Berrien,good analog,Speciality Crop,
NY_Tompkins,MI_Wayne,good analog,Non Speciality Crop,
NY_Tompkins,PA_Montgomery,good analog,Non Speciality Crop,
NY_Ulster,NJ_Burlington,good analog,Speciality Crop,
NY_Ulster,NJ_Salem,good analog,Speciality Crop,
NY_Ulster,IL_Adams,good analog,Non Speciality Crop,
NY_Ulster,NJ_Gloucester,good analog,Speciality Crop,
NY_Washington,PA_Montgomery,good analog,Non Speciality Crop,
NY_Washington,OH_Wood,good analog,Speciality Crop,
NY_Washington,OR_Jackson,good analog,Speciality Crop,
NY_Washington,OR_Umatilla,good analog,Speciality Crop,
NY_Wayne,NJ_Gloucester,good analog,Speciality Crop,
NY_Wayne,NJ_Salem,good analog,Speciality Crop,
NY_Wayne,OH_Ottawa,good analog,Speciality Crop,
NY_Wayne,OH_Erie,good analog,Speciality Crop,
NY_Wayne,MI_Wayne,good analog,Non Speciality Crop,
NY_Wayne,MD_Anne Arundel,good analog,Non Speciality Crop,
NY_Wayne,WA_Walla Walla,good analog,Speciality Crop,
NY_Wayne,MI_Berrien,good analog,Speciality Crop,
NY_Wayne,NJ_Burlington,good analog,Speciality Crop,
NY_Wayne,DE_New Castle,good analog,Non Speciality Crop,
NY_Wyoming,OH_Ottawa,good analog,Speciality Crop,
NY_Wyoming,OH_Lucas,good analog,Non Speciality Crop,
NY_Wyoming,MI_Wayne,good analog,Non Speciality Crop,
NY_Wyoming,PA_Franklin,good analog,Speciality Crop,
NY_Wyoming,PA_Cumberland,good analog,Speciality Crop,
NY_Yates,OH_Ottawa,good analog,Speciality Crop,
NY_Yates,MI_Wayne,good analog,Non Speciality Crop,
NY_Yates,OR_Jackson,good analog,Speciality Crop,
NY_Yates,OH_Sandusky,good analog,Speciality Crop,
NY_Yates,MD_Washington,good analog,Speciality Crop,
NY_Yates,PA_Cumberland,good analog,Speciality Crop,
NY_Yates,NJ_Monmouth,good analog,Speciality Crop,
NY_Yates,NJ_Burlington,good analog,Speciality Crop,
OH_Ashtabula,NJ_Burlington,good analog,Speciality Crop,
OH_Ashtabula,NJ_Salem,good analog,Speciality Crop,
OH_Ashtabula,DE_New Castle,good analog,Non Speciality Crop,
OH_Ashtabula,NJ_Gloucester,good analog,Speciality Crop,
OH_Ashtabula,MD_Cecil,good analog,Non Speciality Crop,
OH_Ashtabula,OH_Ottawa,good analog,Speciality Crop,
OH_Ashtabula,NY_Westchester,good analog,Non Speciality Crop,
OH_Ashtabula,MD_Howard,good analog,Non Speciality Crop,
OH_Ashtabula,NJ_Atlantic,good analog,Speciality Crop,
OH_Champaign,MO_Saint Louis,good analog,Non Speciality Crop,
OH_Champaign,IL_Saint Clair,good analog,Non Speciality Crop,
OH_Champaign,MO_Saint Charles,good analog,Non Speciality Crop,
OH_Champaign,KS_Leavenworth,good analog,Non Speciality Crop,
OH_Erie,NJ_Gloucester,good analog,Speciality Crop,
OH_Erie,MD_Anne Arundel,good analog,Non Speciality Crop,
OH_Erie,MD_Talbot,good analog,Non Speciality Crop,
OH_Erie,NJ_Salem,good analog,Speciality Crop,
OH_Erie,NJ_Monmouth,good analog,Speciality Crop,
OH_Erie,NY_Westchester,good analog,Non Speciality Crop,
OH_Erie,DE_New Castle,good analog,Non Speciality Crop,
OH_Fulton,KS_Atchison,good analog,Non Speciality Crop,
OH_Fulton,NJ_Salem,good analog,Speciality Crop,
OH_Fulton,MO_Audrain,good analog,Non Speciality Crop,
OH_Fulton,KS_Brown,good analog,Non Speciality Crop,
OH_Fulton,KS_Jefferson,good analog,Non Speciality Crop,
OH_Hancock,MD_Talbot,good analog,Non Speciality Crop,
OH_Hancock,NJ_Gloucester,good analog,Speciality Crop,
OH_Hancock,MO_Saint Louis,good analog,Non Speciality Crop,
OH_Hancock,NJ_Salem,good analog,Speciality Crop,
OH_Hancock,NJ_Burlington,good analog,Speciality Crop,
OH_Hancock,PA_Montgomery,good analog,Non Speciality Crop,
OH_Hancock,IL_Saint Clair,good analog,Non Speciality Crop,
OH_Henry,KS_Jefferson,good analog,Non Speciality Crop,
OH_Henry,NJ_Salem,good analog,Speciality Crop,
OH_Henry,KS_Atchison,good analog,Non Speciality Crop,
OH_Henry,NJ_Camden,good analog,Speciality Crop,
OH_Henry,KS_Leavenworth,good analog,Non Speciality Crop,
OH_Henry,MO_Audrain,good analog,Non Speciality Crop,
OH_Huron,NJ_Salem,good analog,Speciality Crop,
OH_Huron,NJ_Gloucester,good analog,Speciality Crop,
OH_Huron,NJ_Burlington,good analog,Speciality Crop,
OH_Huron,NJ_Camden,good analog,Speciality Crop,
OH_Huron,MD_Talbot,good analog,Non Speciality Crop,
OH_Huron,MD_Anne Arundel,good analog,Non Speciality Crop,
OH_Huron,NJ_Monmouth,good analog,Speciality Crop,
OH_Huron,PA_Cumberland,good analog,Speciality Crop,
OH_Mahoning,NJ_Camden,good analog,Speciality Crop,
OH_Mahoning,MD_Cecil,good analog,Non Speciality Crop,
OH_Ottawa,NJ_Salem,good analog,Speciality Crop,
OH_Ottawa,MD_Talbot,good analog,Non Speciality Crop,
OH_Ottawa,NJ_Gloucester,good analog,Speciality Crop,
OH_Ottawa,MD_Anne Arundel,good analog,Non Speciality Crop,
OH_Ottawa,NJ_Monmouth,good analog,Speciality Crop,
OH_Ottawa,DE_New Castle,good analog,Non Speciality Crop,
OH_Putnam,MO_Saint Louis,good analog,Non Speciality Crop,
OH_Putnam,KS_Leavenworth,good analog,Non Speciality Crop,
OH_Putnam,KS_Jefferson,good analog,Non Speciality Crop,
OH_Putnam,NJ_Camden,good analog,Speciality Crop,
OH_Putnam,KS_Atchison,good analog,Non Speciality Crop,
OH_Putnam,MO_Saint Charles,good analog,Non Speciality Crop,
OH_Sandusky,MO_Saint Louis,good analog,Non Speciality Crop,
OH_Sandusky,NJ_Burlington,good analog,Speciality Crop,
OH_Sandusky,NJ_Salem,good analog,Speciality Crop,
OH_Sandusky,MD_Talbot,good analog,Non Speciality Crop,
OH_Sandusky,IL_Saint Clair,good analog,Non Speciality Crop,
OH_Sandusky,KS_Leavenworth,good analog,Non Speciality Crop,
OH_Sandusky,NJ_Monmouth,good analog,Speciality Crop,
OH_Sandusky,NJ_Gloucester,good analog,Speciality Crop,
OH_Sandusky,IL_Madison,good analog,Speciality Crop,
OH_Sandusky,MO_Saint Charles,good analog,Non Speciality Crop,
OH_Stark,MD_Talbot,good analog,Non Speciality Crop,
OH_Stark,NJ_Salem,good analog,Speciality Crop,
OH_Stark,NJ_Gloucester,good analog,Speciality Crop,
OH_Stark,MD_Caroline,good analog,Speciality Crop,
OH_Stark,MD_Anne Arundel,good analog,Non Speciality Crop,
OH_Wayne,NJ_Salem,good analog,Speciality Crop,
OH_Wayne,NJ_Camden,good analog,Speciality Crop,
OH_Wayne,MD_Cecil,good analog,Non Speciality Crop,
OH_Wayne,MD_Caroline,good analog,Speciality Crop,
OH_Wayne,PA_York,good analog,Speciality Crop,
OH_Wayne,MD_Talbot,good analog,Non Speciality Crop,
OH_Wood,KS_Jefferson,good analog,Non Speciality Crop,
OH_Wood,NJ_Gloucester,good analog,Speciality Crop,
