State,value,Category
NM_Otero,TX_Val Verde,Non Speciality Crop
NM_Otero,TX_Midland,Speciality Crop
NM_Otero,TX_Concho,Non Speciality Crop
NM_Otero,TX_Terrell,Non Speciality Crop
NM_Roosevelt,TX_Loving,Non Speciality Crop
NM_Roosevelt,TX_Dawson,Non Speciality Crop
NM_Roosevelt,TX_Mitchell,Non Speciality Crop
NM_Roosevelt,TX_Gaines,Speciality Crop
NM_Roosevelt,TX_King,Non Speciality Crop
NM_Roosevelt,TX_Kent,Non Speciality Crop
NM_Roosevelt,NM_Eddy,Speciality Crop
NM_Roosevelt,TX_Stonewall,Non Speciality Crop
NM_Roosevelt,TX_Cottle,Non Speciality Crop
NM_Roosevelt,TX_Scurry,Non Speciality Crop
NM_San Juan,CA_Inyo,Non Speciality Crop
NM_San Juan,AZ_Coconino,Non Speciality Crop
NM_San Juan,NV_Lincoln,Non Speciality Crop
NM_San Juan,UT_Washington,Non Speciality Crop
NM_San Juan,AZ_Navajo,Non Speciality Crop
NM_Sierra,TX_Loving,Non Speciality Crop
NM_Sierra,TX_Reeves,Non Speciality Crop
NM_Sierra,TX_Midland,Speciality Crop
NM_Sierra,TX_Crane,Non Speciality Crop
NM_Sierra,TX_Andrews,Non Speciality Crop
NM_Sierra,TX_Culberson,Non Speciality Crop
NM_Sierra,TX_Reagan,Non Speciality Crop
NM_Sierra,TX_El Paso,Speciality Crop
NM_Sierra,TX_Irion,Non Speciality Crop
NM_Sierra,TX_Hudspeth,Speciality Crop
NM_Valencia,NM_Otero,Speciality Crop
NM_Valencia,NM_Eddy,Speciality Crop
NM_Valencia,TX_Hudspeth,Speciality Crop
NM_Valencia,TX_Culberson,Non Speciality Crop
NM_Valencia,NM_Luna,Speciality Crop
NM_Valencia,NM_Dona Ana,Speciality Crop
NM_Valencia,TX_Andrews,Non Speciality Crop
NM_Valencia,TX_El Paso,Speciality Crop
NM_Valencia,NM_Chaves,Speciality Crop
NM_Valencia,TX_Loving,Non Speciality Crop
NV_Lyon,CA_Inyo,Non Speciality Crop
NV_Lyon,UT_Grand,Non Speciality Crop
NV_Lyon,NM_Valencia,Speciality Crop
NV_Lyon,NV_Churchill,Non Speciality Crop
NV_Lyon,CO_Otero,Speciality Crop
NV_Lyon,NM_San Juan,Speciality Crop
NY_Albany,IL_Madison,Speciality Crop
NY_Albany,KS_Leavenworth,Non Speciality Crop
NY_Albany,KS_Jefferson,Non Speciality Crop
NY_Cattaraugus,NJ_Mercer,Speciality Crop
NY_Cayuga,MD_Talbot,Non Speciality Crop
NY_Cayuga,MD_Anne Arundel,Non Speciality Crop
NY_Cayuga,MD_Caroline,Speciality Crop
NY_Chautauqua,NJ_Salem,Speciality Crop
NY_Chautauqua,NJ_Gloucester,Speciality Crop
NY_Chautauqua,DE_New Castle,Non Speciality Crop
NY_Chautauqua,NJ_Burlington,Speciality Crop
NY_Chautauqua,NJ_Monmouth,Speciality Crop
NY_Clinton,UT_Salt Lake,Non Speciality Crop
NY_Clinton,OR_Morrow,Speciality Crop
NY_Clinton,OR_Umatilla,Speciality Crop
NY_Clinton,UT_Davis,Speciality Crop
NY_Clinton,WA_Benton,Speciality Crop
NY_Clinton,WA_Walla Walla,Speciality Crop
NY_Clinton,OR_Jackson,Speciality Crop
NY_Columbia,KS_Leavenworth,Non Speciality Crop
NY_Columbia,KS_Jefferson,Non Speciality Crop
NY_Columbia,KS_Wyandotte,Non Speciality Crop
NY_Columbia,MO_Saint Louis,Non Speciality Crop
NY_Columbia,UT_Davis,Speciality Crop
NY_Columbia,KS_Atchison,Non Speciality Crop
NY_Columbia,KS_Butler,Non Speciality Crop
NY_Dutchess,KS_Wyandotte,Non Speciality Crop
NY_Dutchess,KS_Leavenworth,Non Speciality Crop
NY_Dutchess,KS_Jefferson,Non Speciality Crop
NY_Dutchess,KS_Cloud,Non Speciality Crop
NY_Dutchess,KS_Butler,Non Speciality Crop
NY_Dutchess,KS_Chase,Non Speciality Crop
NY_Dutchess,KS_Marion,Non Speciality Crop
NY_Erie,NJ_Salem,Speciality Crop
NY_Erie,NJ_Gloucester,Speciality Crop
NY_Erie,OH_Ottawa,Speciality Crop
NY_Erie,MI_Wayne,Non Speciality Crop
NY_Erie,NJ_Burlington,Speciality Crop
NY_Erie,MD_Caroline,Speciality Crop
NY_Genesee,MD_Talbot,Non Speciality Crop
NY_Genesee,MD_Anne Arundel,Non Speciality Crop
NY_Genesee,MD_Caroline,Speciality Crop
NY_Genesee,OH_Ottawa,Speciality Crop
NY_Genesee,UT_Davis,Speciality Crop
NY_Genesee,IL_Calhoun,Non Speciality Crop
NY_Genesee,UT_Salt Lake,Non Speciality Crop
NY_Livingston,MD_Caroline,Speciality Crop
NY_Livingston,OH_Ottawa,Speciality Crop
NY_Livingston,MI_Wayne,Non Speciality Crop
NY_Livingston,MD_Anne Arundel,Non Speciality Crop
NY_Livingston,OR_Jackson,Speciality Crop
NY_Livingston,NJ_Salem,Speciality Crop
NY_Livingston,NJ_Gloucester,Speciality Crop
NY_Livingston,UT_Salt Lake,Non Speciality Crop
NY_Livingston,UT_Davis,Speciality Crop
NY_Madison,DE_New Castle,Non Speciality Crop
NY_Monroe,MD_Talbot,Non Speciality Crop
NY_Monroe,MD_Anne Arundel,Non Speciality Crop
NY_Monroe,UT_Davis,Speciality Crop
NY_Monroe,WA_Walla Walla,Speciality Crop
NY_Monroe,NJ_Burlington,Speciality Crop
NY_Monroe,UT_Washington,Non Speciality Crop
NY_Monroe,MD_Caroline,Speciality Crop
NY_Monroe,WA_Benton,Speciality Crop
NY_Monroe,WA_Franklin,Speciality Crop
NY_Niagara,MD_Anne Arundel,Non Speciality Crop
NY_Niagara,NJ_Gloucester,Speciality Crop
NY_Niagara,MD_Talbot,Non Speciality Crop
NY_Niagara,OH_Ottawa,Speciality Crop
NY_Niagara,MI_Wayne,Non Speciality Crop
NY_Niagara,NJ_Salem,Speciality Crop
NY_Niagara,UT_Washington,Non Speciality Crop
NY_Niagara,WA_Benton,Speciality Crop
NY_Oneida,NJ_Burlington,Speciality Crop
NY_Onondaga,NJ_Gloucester,Speciality Crop
NY_Onondaga,NJ_Salem,Speciality Crop
NY_Onondaga,MD_Caroline,Speciality Crop
NY_Ontario,MD_Talbot,Non Speciality Crop
NY_Ontario,MD_Anne Arundel,Non Speciality Crop
NY_Ontario,NJ_Gloucester,Speciality Crop
NY_Ontario,MD_Caroline,Speciality Crop
NY_Ontario,NJ_Salem,Speciality Crop
NY_Ontario,UT_Davis,Speciality Crop
NY_Orange,UT_Washington,Non Speciality Crop
NY_Orange,MO_Scott,Non Speciality Crop
NY_Orange,KS_Leavenworth,Non Speciality Crop
NY_Orange,KS_Anderson,Non Speciality Crop
NY_Orange,KS_Sedgwick,Non Speciality Crop
NY_Orange,KS_Harvey,Non Speciality Crop
NY_Orange,KS_Cowley,Non Speciality Crop
NY_Orange,CA_Shasta,Speciality Crop
NY_Orleans,MD_Talbot,Non Speciality Crop
NY_Orleans,MD_Anne Arundel,Non Speciality Crop
NY_Orleans,NJ_Gloucester,Speciality Crop
NY_Orleans,UT_Davis,Speciality Crop
NY_Orleans,NJ_Salem,Speciality Crop
NY_Orleans,OH_Ottawa,Speciality Crop
NY_Orleans,WA_Walla Walla,Speciality Crop
NY_Orleans,UT_Washington,Non Speciality Crop
NY_Orleans,VA_Westmoreland,Speciality Crop
NY_Orleans,WA_Benton,Speciality Crop
NY_Oswego,NJ_Salem,Speciality Crop
NY_Oswego,NJ_Gloucester,Speciality Crop
NY_Oswego,OR_Umatilla,Speciality Crop
NY_Rensselaer,PA_Montgomery,Non Speciality Crop
NY_Rensselaer,IA_Des Moines,Non Speciality Crop
NY_Rensselaer,MO_Knox,Non Speciality Crop
NY_Rensselaer,MD_Talbot,Non Speciality Crop
NY_Saratoga,MO_Knox,Non Speciality Crop
NY_Saratoga,MO_Lewis,Non Speciality Crop
NY_Saratoga,NE_Johnson,Non Speciality Crop
NY_Schoharie,OH_Paulding,Non Speciality Crop
NY_Seneca,MD_Talbot,Non Speciality Crop
NY_Seneca,MD_Anne Arundel,Non Speciality Crop
NY_Seneca,UT_Davis,Speciality Crop
NY_Seneca,VA_Westmoreland,Speciality Crop
NY_Tompkins,NJ_Gloucester,Speciality Crop
NY_Tompkins,NJ_Salem,Speciality Crop
NY_Tompkins,MD_Anne Arundel,Non Speciality Crop
NY_Tompkins,MD_Caroline,Speciality Crop
NY_Tompkins,MD_Cecil,Non Speciality Crop
NY_Ulster,KS_Jefferson,Non Speciality Crop
NY_Ulster,KS_Leavenworth,Non Speciality Crop
NY_Ulster,KS_Wyandotte,Non Speciality Crop
NY_Ulster,UT_Washington,Non Speciality Crop
NY_Ulster,KS_Butler,Non Speciality Crop
NY_Ulster,MD_Talbot,Non Speciality Crop
NY_Ulster,KS_Sedgwick,Non Speciality Crop
NY_Ulster,KS_Harvey,Non Speciality Crop
NY_Washington,UT_Davis,Speciality Crop
NY_Washington,WA_Franklin,Speciality Crop
NY_Washington,OR_Jackson,Speciality Crop
NY_Washington,IL_Tazewell,Speciality Crop
NY_Washington,WA_Walla Walla,Speciality Crop
NY_Wayne,MD_Talbot,Non Speciality Crop
NY_Wayne,WA_Walla Walla,Speciality Crop
NY_Wayne,NJ_Salem,Speciality Crop
NY_Wayne,NJ_Gloucester,Speciality Crop
NY_Wayne,UT_Washington,Non Speciality Crop
NY_Wayne,VA_Essex,Non Speciality Crop
NY_Wayne,MD_Anne Arundel,Non Speciality Crop
NY_Wayne,UT_Davis,Speciality Crop
NY_Wayne,VA_Westmoreland,Speciality Crop
NY_Wayne,WA_Benton,Speciality Crop
NY_Wyoming,NJ_Burlington,Speciality Crop
NY_Wyoming,OR_Jackson,Speciality Crop
NY_Wyoming,DE_New Castle,Non Speciality Crop
NY_Yates,NJ_Salem,Speciality Crop
NY_Yates,MD_Caroline,Speciality Crop
NY_Yates,NJ_Gloucester,Speciality Crop
NY_Yates,MD_Talbot,Non Speciality Crop
NY_Yates,NJ_Camden,Speciality Crop
NY_Yates,MD_Anne Arundel,Non Speciality Crop
NY_Yates,UT_Davis,Speciality Crop
OH_Ashtabula,MD_Talbot,Non Speciality Crop
OH_Ashtabula,VA_Essex,Non Speciality Crop
OH_Ashtabula,IL_Saint Clair,Non Speciality Crop
OH_Ashtabula,NJ_Burlington,Speciality Crop
OH_Ashtabula,PA_Montgomery,Non Speciality Crop
OH_Ashtabula,MD_Anne Arundel,Non Speciality Crop
OH_Ashtabula,VA_Westmoreland,Speciality Crop
OH_Champaign,KS_Sedgwick,Non Speciality Crop
OH_Champaign,KS_Harvey,Non Speciality Crop
OH_Champaign,KS_Cowley,Non Speciality Crop
OH_Champaign,KS_Butler,Non Speciality Crop
OH_Champaign,KS_Sumner,Non Speciality Crop
OH_Champaign,MO_Saint Louis,Non Speciality Crop
OH_Champaign,MO_Saint Charles,Non Speciality Crop
OH_Champaign,MO_Scott,Non Speciality Crop
OH_Erie,UT_Washington,Non Speciality Crop
OH_Erie,MD_Talbot,Non Speciality Crop
OH_Erie,VA_Essex,Non Speciality Crop
OH_Erie,NJ_Salem,Speciality Crop
OH_Erie,NJ_Gloucester,Speciality Crop
OH_Erie,MO_Scott,Non Speciality Crop
OH_Erie,KS_Leavenworth,Non Speciality Crop
OH_Erie,MD_Anne Arundel,Non Speciality Crop
OH_Fulton,KS_Sedgwick,Non Speciality Crop
OH_Fulton,KS_McPherson,Non Speciality Crop
OH_Fulton,KS_Harvey,Non Speciality Crop
OH_Fulton,KS_Reno,Non Speciality Crop
OH_Fulton,MO_Knox,Non Speciality Crop
OH_Fulton,KS_Atchison,Non Speciality Crop
OH_Fulton,KS_Rice,Non Speciality Crop
OH_Fulton,UT_Washington,Non Speciality Crop
OH_Fulton,KS_Sumner,Non Speciality Crop
OH_Fulton,KS_Harper,Non Speciality Crop
OH_Hancock,UT_Washington,Non Speciality Crop
OH_Hancock,KS_Sedgwick,Non Speciality Crop
OH_Hancock,KS_Harvey,Non Speciality Crop
OH_Hancock,MO_Butler,Non Speciality Crop
OH_Henry,KS_Sedgwick,Non Speciality Crop
OH_Henry,KS_Harvey,Non Speciality Crop
OH_Henry,KS_Reno,Non Speciality Crop
OH_Henry,UT_Washington,Non Speciality Crop
OH_Henry,KS_McPherson,Non Speciality Crop
OH_Henry,KS_Jefferson,Non Speciality Crop
OH_Henry,KS_Butler,Non Speciality Crop
OH_Henry,KS_Sumner,Non Speciality Crop
OH_Henry,KS_Harper,Non Speciality Crop
OH_Huron,MD_Talbot,Non Speciality Crop
OH_Huron,UT_Washington,Non Speciality Crop
OH_Huron,VA_Essex,Non Speciality Crop
OH_Huron,MO_Scott,Non Speciality Crop
OH_Huron,NJ_Salem,Speciality Crop
OH_Huron,NJ_Burlington,Speciality Crop
OH_Mahoning,KS_Leavenworth,Non Speciality Crop
OH_Mahoning,IL_Macoupin,Non Speciality Crop
OH_Mahoning,MO_Scott,Non Speciality Crop
OH_Mahoning,KS_Anderson,Non Speciality Crop
OH_Mahoning,MO_Stoddard,Non Speciality Crop
OH_Ottawa,MD_Talbot,Non Speciality Crop
OH_Ottawa,UT_Washington,Non Speciality Crop
OH_Ottawa,MD_Anne Arundel,Non Speciality Crop
OH_Ottawa,NJ_Salem,Speciality Crop
OH_Ottawa,NJ_Gloucester,Speciality Crop
OH_Ottawa,VA_Essex,Non Speciality Crop
OH_Ottawa,CA_Shasta,Speciality Crop
OH_Ottawa,KS_Leavenworth,Non Speciality Crop
OH_Ottawa,NV_Lincoln,Non Speciality Crop
OH_Putnam,UT_Washington,Non Speciality Crop
OH_Putnam,KS_Sedgwick,Non Speciality Crop
OH_Putnam,KS_Harvey,Non Speciality Crop
OH_Putnam,KS_Reno,Non Speciality Crop
OH_Putnam,KS_Sumner,Non Speciality Crop
OH_Putnam,KS_Butler,Non Speciality Crop
OH_Putnam,KS_McPherson,Non Speciality Crop
OH_Sandusky,UT_Washington,Non Speciality Crop
OH_Sandusky,KS_Sedgwick,Non Speciality Crop
OH_Sandusky,KS_Harvey,Non Speciality Crop
OH_Sandusky,MO_Butler,Non Speciality Crop
OH_Sandusky,KS_Butler,Non Speciality Crop
OH_Stark,MO_Butler,Non Speciality Crop
OH_Stark,MD_Talbot,Non Speciality Crop
OH_Stark,MO_Stoddard,Non Speciality Crop
OH_Stark,MO_Scott,Non Speciality Crop
OH_Stark,MO_New Madrid,Non Speciality Crop
OH_Stark,VA_Essex,Non Speciality Crop
OH_Stark,KS_Butler,Non Speciality Crop
OH_Stark,TN_Lake,Non Speciality Crop
OH_Wayne,MO_Scott,Non Speciality Crop
OH_Wayne,VA_Essex,Non Speciality Crop
OH_Wayne,KS_Leavenworth,Non Speciality Crop
OH_Wayne,NJ_Camden,Speciality Crop
OH_Wayne,MO_Cape Girardeau,Non Speciality Crop
OH_Wood,KS_Harvey,Non Speciality Crop
OH_Wood,KS_Sedgwick,Non Speciality Crop
OH_Wood,KS_Reno,Non Speciality Crop
OH_Wood,UT_Washington,Non Speciality Crop
OH_Wood,KS_Butler,Non Speciality Crop
OH_Wood,KS_Kingman,Non Speciality Crop
OH_Wood,KS_Harper,Non Speciality Crop
OK_Atoka,TX_Bell,Speciality Crop
OK_Atoka,TX_Milam,Speciality Crop
OK_Atoka,TX_Johnson,Non Speciality Crop
OK_Atoka,TX_Tarrant,Non Speciality Crop
OK_Atoka,TX_Ellis,Speciality Crop
OK_Atoka,TX_Hill,Non Speciality Crop
OK_Atoka,TX_Williamson,Speciality Crop
OK_Atoka,TX_McLennan,Non Speciality Crop
OK_Atoka,TX_Falls,Non Speciality Crop
OK_Atoka,TX_Dallas,Non Speciality Crop
OK_Bryan,TX_Bastrop,Speciality Crop
OK_Bryan,TX_Guadalupe,Speciality Crop
OK_Bryan,TX_Hill,Non Speciality Crop
OK_Bryan,TX_McLennan,Non Speciality Crop
OK_Bryan,TX_Travis,Speciality Crop
OK_Bryan,TX_Caldwell,Speciality Crop
OK_Bryan,TX_Bell,Speciality Crop
OK_Bryan,TX_Milam,Speciality Crop
OK_Bryan,TX_Williamson,Speciality Crop
OK_Bryan,TX_Grimes,Non Speciality Crop
OK_Carter,TX_Guadalupe,Speciality Crop
OK_Carter,TX_Bastrop,Speciality Crop
OK_Carter,TX_Wilson,Speciality Crop
OK_Carter,TX_Bell,Speciality Crop
OK_Carter,TX_Williamson,Speciality Crop
OK_Carter,TX_Milam,Speciality Crop
OK_Carter,TX_Kinney,Non Speciality Crop
OK_Carter,TX_Travis,Speciality Crop
OK_Carter,TX_Falls,Non Speciality Crop
OK_Carter,TX_Fayette,Speciality Crop
OK_Cherokee,TX_Denton,Non Speciality Crop
OK_Cherokee,TX_Collin,Speciality Crop
OK_Cherokee,TX_Dallas,Non Speciality Crop
OK_Cherokee,TX_Tarrant,Non Speciality Crop
OK_Cherokee,TX_Hunt,Speciality Crop
OK_Cherokee,TX_Grayson,Speciality Crop
OK_Cherokee,TX_Fannin,Speciality Crop
OK_Cherokee,TX_Johnson,Non Speciality Crop
OK_Cherokee,TX_Ellis,Speciality Crop
OK_Choctaw,TX_Grimes,Non Speciality Crop
OK_Choctaw,TX_Bastrop,Speciality Crop
OK_Choctaw,TX_McLennan,Non Speciality Crop
OK_Choctaw,TX_Bell,Speciality Crop
OK_Choctaw,TX_Guadalupe,Speciality Crop
OK_Choctaw,TX_Brazos,Speciality Crop
OK_Choctaw,TX_Caldwell,Speciality Crop
OK_Choctaw,TX_Milam,Speciality Crop
OK_Choctaw,TX_Hill,Non Speciality Crop
OK_Choctaw,TX_Freestone,Non Speciality Crop
OK_Coal,TX_Bell,Speciality Crop
OK_Coal,TX_Milam,Speciality Crop
OK_Coal,TX_Tarrant,Non Speciality Crop
OK_Coal,TX_Ellis,Speciality Crop
OK_Coal,TX_Johnson,Non Speciality Crop
OK_Coal,TX_Williamson,Speciality Crop
OK_Coal,TX_Falls,Non Speciality Crop
OK_Coal,TX_Bosque,Speciality Crop
OK_Coal,TX_Hill,Non Speciality Crop
OK_Coal,TX_Travis,Speciality Crop
OK_Creek,TX_Tarrant,Non Speciality Crop
OK_Creek,TX_Denton,Non Speciality Crop
OK_Creek,TX_Johnson,Non Speciality Crop
OK_Creek,TX_Ellis,Speciality Crop
OK_Creek,TX_Somervell,Non Speciality Crop
OK_Creek,TX_Dallas,Non Speciality Crop
OK_Creek,TX_Hill,Non Speciality Crop
OK_Creek,TX_Collin,Speciality Crop
OK_Creek,TX_Wise,Speciality Crop
OK_Creek,TX_Bosque,Speciality Crop
OK_Garvin,TX_Johnson,Non Speciality Crop
OK_Garvin,TX_Tarrant,Non Speciality Crop
OK_Garvin,TX_Hill,Non Speciality Crop
OK_Garvin,TX_McLennan,Non Speciality Crop
OK_Garvin,TX_Ellis,Speciality Crop
OK_Garvin,TX_Bell,Speciality Crop
OK_Garvin,TX_Denton,Non Speciality Crop
OK_Garvin,TX_Somervell,Non Speciality Crop
OK_Garvin,TX_Bosque,Speciality Crop
OK_Garvin,TX_Dallas,Non Speciality Crop
OK_Hughes,TX_Tarrant,Non Speciality Crop
OK_Hughes,TX_McLennan,Non Speciality Crop
OK_Hughes,TX_Bell,Speciality Crop
OK_Hughes,TX_Dallas,Non Speciality Crop
OK_Hughes,TX_Ellis,Speciality Crop
OK_Hughes,TX_Hill,Non Speciality Crop
OK_Hughes,TX_Denton,Non Speciality Crop
OK_Hughes,TX_Johnson,Non Speciality Crop
OK_Hughes,TX_Milam,Speciality Crop
OK_Jefferson,TX_Bastrop,Speciality Crop
OK_Jefferson,TX_Hill,Non Speciality Crop
OK_Jefferson,TX_Caldwell,Speciality Crop
OK_Jefferson,TX_Johnson,Non Speciality Crop
OK_Jefferson,TX_McLennan,Non Speciality Crop
OK_Jefferson,TX_Guadalupe,Speciality Crop
OK_Jefferson,TX_Milam,Speciality Crop
OK_Jefferson,TX_Travis,Speciality Crop
OK_Jefferson,TX_Bell,Speciality Crop
OK_Jefferson,TX_Washington,Speciality Crop
OK_Lincoln,TX_Tarrant,Non Speciality Crop
OK_Lincoln,TX_Johnson,Non Speciality Crop
OK_Lincoln,TX_Hill,Non Speciality Crop
OK_Lincoln,TX_Ellis,Speciality Crop
OK_Lincoln,TX_Denton,Non Speciality Crop
OK_Lincoln,TX_Dallas,Non Speciality Crop
OK_Lincoln,TX_Collin,Speciality Crop
OK_Lincoln,TX_Wise,Speciality Crop
OK_Lincoln,TX_Somervell,Non Speciality Crop
OK_Lincoln,TX_Palo Pinto,Speciality Crop
OK_Marshall,TX_Bastrop,Speciality Crop
OK_Marshall,TX_Guadalupe,Speciality Crop
OK_Marshall,TX_McLennan,Non Speciality Crop
OK_Marshall,TX_Hill,Non Speciality Crop
OK_Marshall,TX_Bell,Speciality Crop
OK_Marshall,TX_Travis,Speciality Crop
OK_Marshall,TX_Caldwell,Speciality Crop
OK_Marshall,TX_Grimes,Non Speciality Crop
OK_Marshall,TX_Williamson,Speciality Crop
OK_Marshall,TX_Fayette,Speciality Crop
OK_Muskogee,TX_Tarrant,Non Speciality Crop
OK_Muskogee,TX_Johnson,Non Speciality Crop
OK_Muskogee,TX_Dallas,Non Speciality Crop
OK_Muskogee,TX_Denton,Non Speciality Crop
OK_Muskogee,TX_Hill,Non Speciality Crop
OK_Muskogee,TX_Ellis,Speciality Crop
OK_Muskogee,TX_Collin,Speciality Crop
OK_Muskogee,TX_Hunt,Speciality Crop
OK_Muskogee,TX_Kaufman,Non Speciality Crop
OK_Muskogee,TX_McLennan,Non Speciality Crop
OK_Oklahoma,TX_Tarrant,Non Speciality Crop
OK_Oklahoma,TX_Ellis,Speciality Crop
OK_Oklahoma,TX_Johnson,Non Speciality Crop
OK_Oklahoma,TX_Hill,Non Speciality Crop
OK_Oklahoma,TX_Denton,Non Speciality Crop
OK_Oklahoma,TX_Dallas,Non Speciality Crop
OK_Oklahoma,TX_Collin,Speciality Crop
OK_Oklahoma,TX_McLennan,Non Speciality Crop
OK_Oklahoma,TX_Wise,Speciality Crop
OK_Okmulgee,TX_Tarrant,Non Speciality Crop
OK_Okmulgee,TX_Dallas,Non Speciality Crop
OK_Okmulgee,TX_Johnson,Non Speciality Crop
OK_Okmulgee,TX_Hill,Non Speciality Crop
OK_Okmulgee,TX_Denton,Non Speciality Crop
OK_Okmulgee,TX_Ellis,Speciality Crop
OK_Okmulgee,TX_Collin,Speciality Crop
OK_Okmulgee,TX_Hunt,Speciality Crop
OK_Okmulgee,TX_Navarro,Speciality Crop
OK_Okmulgee,TX_Somervell,Non Speciality Crop
OK_Osage,TX_Denton,Non Speciality Crop
OK_Osage,TX_Tarrant,Non Speciality Crop
OK_Osage,TX_Baylor,Non Speciality Crop
OK_Osage,TX_Archer,Non Speciality Crop
OK_Osage,TX_Johnson,Non Speciality Crop
OK_Osage,TX_Clay,Speciality Crop
OK_Osage,TX_Wichita,Non Speciality Crop
OK_Osage,TX_Wilbarger,Non Speciality Crop
OK_Osage,TX_Somervell,Non Speciality Crop
OK_Osage,TX_Collin,Speciality Crop
OK_Ottawa,TX_Wilbarger,Non Speciality Crop
OK_Ottawa,TX_Wichita,Non Speciality Crop
OK_Ottawa,TX_Archer,Non Speciality Crop
OK_Ottawa,TX_Collin,Speciality Crop
OK_Ottawa,OK_Cotton,Non Speciality Crop
OK_Ottawa,TX_Baylor,Non Speciality Crop
OK_Ottawa,TX_Denton,Non Speciality Crop
OK_Ottawa,OK_Tillman,Non Speciality Crop
OK_Ottawa,TX_Clay,Speciality Crop
OK_Ottawa,TX_Dallas,Non Speciality Crop
OK_Pittsburg,TX_Bell,Speciality Crop
OK_Pittsburg,TX_McLennan,Non Speciality Crop
OK_Pittsburg,TX_Tarrant,Non Speciality Crop
OK_Pittsburg,TX_Johnson,Non Speciality Crop
OK_Pittsburg,TX_Hill,Non Speciality Crop
OK_Pittsburg,TX_Falls,Non Speciality Crop
OK_Pittsburg,TX_Dallas,Non Speciality Crop
OK_Pittsburg,TX_Ellis,Speciality Crop
OK_Pittsburg,TX_Williamson,Speciality Crop
OK_Pittsburg,TX_Milam,Speciality Crop
OK_Pottawatomie,TX_Tarrant,Non Speciality Crop
OK_Pottawatomie,TX_Hill,Non Speciality Crop
OK_Pottawatomie,TX_Johnson,Non Speciality Crop
OK_Pottawatomie,TX_McLennan,Non Speciality Crop
OK_Pottawatomie,TX_Dallas,Non Speciality Crop
OK_Pottawatomie,TX_Ellis,Speciality Crop
OK_Pottawatomie,TX_Denton,Non Speciality Crop
OK_Pottawatomie,TX_Bell,Speciality Crop
OK_Pottawatomie,TX_Collin,Speciality Crop
OK_Pottawatomie,TX_Navarro,Speciality Crop
OK_Rogers,TX_Denton,Non Speciality Crop
OK_Rogers,TX_Tarrant,Non Speciality Crop
OK_Rogers,TX_Dallas,Non Speciality Crop
OK_Rogers,TX_Collin,Speciality Crop
OK_Rogers,TX_Johnson,Non Speciality Crop
OK_Rogers,TX_Wichita,Non Speciality Crop
OK_Rogers,TX_Clay,Speciality Crop
OK_Rogers,TX_Archer,Non Speciality Crop
OK_Rogers,TX_Baylor,Non Speciality Crop
OK_Rogers,TX_Wise,Speciality Crop
OK_Seminole,TX_McLennan,Non Speciality Crop
OK_Seminole,TX_Tarrant,Non Speciality Crop
OK_Seminole,TX_Hill,Non Speciality Crop
OK_Seminole,TX_Bell,Speciality Crop
OK_Seminole,TX_Dallas,Non Speciality Crop
OK_Seminole,TX_Denton,Non Speciality Crop
OK_Seminole,TX_Ellis,Speciality Crop
OK_Seminole,TX_Johnson,Non Speciality Crop
OK_Seminole,TX_Williamson,Speciality Crop
OK_Seminole,TX_Madison,Speciality Crop
OK_Stephens,TX_Bell,Speciality Crop
OK_Stephens,TX_Hill,Non Speciality Crop
OK_Stephens,TX_Johnson,Non Speciality Crop
OK_Stephens,TX_Tarrant,Non Speciality Crop
OK_Stephens,TX_McLennan,Non Speciality Crop
OK_Stephens,TX_Williamson,Speciality Crop
OK_Stephens,TX_Milam,Speciality Crop
OK_Stephens,TX_Bosque,Speciality Crop
OK_Stephens,TX_Ellis,Speciality Crop
OK_Stephens,TX_Falls,Non Speciality Crop
OK_Tulsa,TX_Denton,Non Speciality Crop
OK_Tulsa,TX_Tarrant,Non Speciality Crop
OK_Tulsa,TX_Dallas,Non Speciality Crop
OK_Tulsa,TX_Johnson,Non Speciality Crop
OK_Tulsa,TX_Archer,Non Speciality Crop
OK_Tulsa,TX_Collin,Speciality Crop
OK_Tulsa,TX_Wichita,Non Speciality Crop
OK_Tulsa,TX_Clay,Speciality Crop
OK_Tulsa,TX_Baylor,Non Speciality Crop
OK_Tulsa,TX_Ellis,Speciality Crop
OR_Baker,ID_Gem,Non Speciality Crop
OR_Baker,ID_Canyon,Speciality Crop
OR_Baker,ID_Ada,Speciality Crop
OR_Baker,ID_Payette,Speciality Crop
OR_Baker,WA_Adams,Speciality Crop
OR_Baker,ID_Owyhee,Speciality Crop
OR_Baker,OR_Malheur,Speciality Crop
OR_Baker,UT_Weber,Speciality Crop
OR_Baker,WA_Grant,Non Speciality Crop
OR_Benton,CA_San Benito,Speciality Crop
OR_Benton,CA_El Dorado,Speciality Crop
OR_Benton,OR_Douglas,Speciality Crop
OR_Benton,OR_Multnomah,Speciality Crop
OR_Benton,OR_Clackamas,Speciality Crop
OR_Benton,CA_Santa Clara,Speciality Crop
OR_Benton,CA_Alameda,Speciality Crop
OR_Benton,CA_Napa,Speciality Crop
OR_Benton,CA_Sonoma,Speciality Crop
OR_Benton,OR_Yamhill,Speciality Crop
OR_Clackamas,CA_Sonoma,Speciality Crop
OR_Clackamas,CA_San Benito,Speciality Crop
OR_Clackamas,OR_Multnomah,Speciality Crop
OR_Clackamas,OR_Douglas,Speciality Crop
OR_Clackamas,CA_Santa Clara,Speciality Crop
